province,district,ward,ward_code
thanh hóa,triệu sơn,thọ thế,41512.0
thanh hóa,triệu sơn,thọ phú,41513.0
thanh hóa,triệu sơn,thọ vực,41514.0
thanh hóa,triệu sơn,xuân thịnh,41515.0
thanh hóa,triệu sơn,xuân lộc,41516.0
thanh hóa,triệu sơn,thọ dân,41517.0
thanh hóa,triệu sơn,xuân thọ,41518.0
thanh hóa,triệu sơn,thọ ngọc,41519.0
thanh hóa,triệu sơn,thọ cường,41520.0
thanh hóa,triệu sơn,thọ sơn,41521.0
thanh hóa,triệu sơn,thọ tiến,41522.0
thanh hóa,triệu sơn,bình sơn,41523.0
thanh hóa,triệu sơn,thọ bình,41524.0
thanh hóa,triệu sơn,hơp lý,41525.0
thanh hóa,triệu sơn,hơp tiến,41526.0
thanh hóa,triệu sơn,triệu thành,41527.0
thanh hóa,triệu sơn,hơp thành,41528.0
thanh hóa,triệu sơn,thọ tân,41529.0
thanh hóa,triệu sơn,hơp thắng,41530.0
thanh hóa,triệu sơn,minh sơn,41531.0
thanh hóa,triệu sơn,an nông,41532.0
thanh hóa,triệu sơn,văn sơn,41533.0
thanh hóa,triệu sơn,nông trường,41534.0
thanh hóa,triệu sơn,tiến nông,41535.0
thanh hóa,triệu sơn,thái hòa,41536.0
thanh hóa,triệu sơn,tân ninh,41537.0
thanh hóa,triệu sơn,khuyến nông,41538.0
thanh hóa,triệu sơn,đồng lơi,41539.0
thanh hóa,triệu sơn,đồng tiến,41540.0
thanh hóa,triệu sơn,đồng thắng,41541.0
thanh hóa,thọ xuân,hạnh phúc,41607.0
thanh hóa,thọ xuân,xuân thành,41608.0
thanh hóa,thọ xuân,xuân tân,41609.0
thanh hóa,thọ xuân,xuân lai,41610.0
thanh hóa,thọ xuân,xuân yên,41611.0
thanh hóa,thọ xuân,xuân trường,41612.0
thanh hóa,thọ xuân,xuân hòa,41613.0
thanh hóa,thọ xuân,thọ hải,41614.0
thanh hóa,thọ xuân,phú yên,41615.0
thanh hóa,thọ xuân,xuân lập,41616.0
thanh hóa,thọ xuân,xuân minh,41617.0
thanh hóa,thọ xuân,thọ thắng,41618.0
thanh hóa,thọ xuân,quảng phú,41619.0
thanh hóa,thọ xuân,xuân tín,41620.0
thanh hóa,thọ xuân,thọ lập,41621.0
thanh hóa,thọ xuân,xuân châu,41622.0
thanh hóa,thọ xuân,thọ minh,41623.0
thanh hóa,thọ xuân,xuân thiên,41624.0
thanh hóa,thọ xuân,xuân lam,41625.0
thanh hóa,thọ xuân,thọ diên,41626.0
thanh hóa,thọ xuân,thọ lâm,41627.0
thanh hóa,thọ xuân,thọ xương,41630.0
thanh hóa,thọ xuân,xuân bái,41631.0
thanh hóa,thọ xuân,xuân phú,41632.0
thanh hóa,thọ xuân,xuân thắng,41633.0
thanh hóa,thọ xuân,xuân hưng,41634.0
thanh hóa,thọ xuân,xuân sơn,41635.0
thanh hóa,thọ xuân,xuân giang,41636.0
thanh hóa,thọ xuân,xuân quang,41637.0
thanh hóa,thọ xuân,tây hồ,41638.0
thanh hóa,thọ xuân,nam giang,41639.0
thanh hóa,thọ xuân,thọ lộc,41640.0
thanh hóa,thọ xuân,bắc lương,41641.0
thanh hóa,thọ xuân,thọ nguyên,41642.0
thanh hóa,thọ xuân,xuân phong,41643.0
thanh hóa,thọ xuân,xuân khánh,41644.0
thanh hóa,thọ xuân,thọ trường,41645.0
thanh hóa,thọ xuân,xuân vinh,41646.0
thanh hóa,ngọc lặc,cao ngọc,41718.0
thanh hóa,ngọc lặc,cao thịnh,41710.0
thanh hóa,ngọc lặc,đồng thịnh,41713.0
thanh hóa,ngọc lặc,kiên thọ,41727.0
thanh hóa,ngọc lặc,lam sơn,41721.0
thanh hóa,ngọc lặc,lộc thịnh,41711.0
thanh hóa,ngọc lặc,minh sơn,41720.0
thanh hóa,ngọc lặc,minh tiến,41722.0
thanh hóa,ngọc lặc,mỹ tân,41717.0
thanh hóa,ngọc lặc,ngọc khê,41707.0
thanh hóa,ngọc lặc,ngọc liên,41712.0
thanh hóa,ngọc lặc,ngọc sơn,41708.0
thanh hóa,ngọc lặc,ngọc trung,41709.0
thanh hóa,ngọc lặc,nguyệt ấn,41723.0
thanh hóa,ngọc lặc,phúc thịnh,41726.0
thanh hóa,ngọc lặc,phùng giáo,41724.0
thanh hóa,ngọc lặc,phùng minh,41725.0
thanh hóa,ngọc lặc,quang trung,41714.0
thanh hóa,ngọc lặc,thạch lập,41716.0
thanh hóa,ngọc lặc,thúy sơn,41715.0
thanh hóa,ngọc lặc,vân âm,41719.0
thanh hóa,lang chánh,đồng lương,41807.0
thanh hóa,lang chánh,quang hiến,41808.0
thanh hóa,lang chánh,tân phúc,41809.0
thanh hóa,lang chánh,tam văn,41810.0
thanh hóa,lang chánh,lâm phú,41811.0
thanh hóa,lang chánh,yên khương,41812.0
thanh hóa,lang chánh,yên thắng,41813.0
thanh hóa,lang chánh,trí nang,41814.0
thanh hóa,lang chánh,giao an,41815.0
thanh hóa,lang chánh,giao thiện,41816.0
thanh hóa,quan hóa,xuân phú,41907.0
thanh hóa,quan hóa,phú nghiêm,41908.0
thanh hóa,quan hóa,hồi xuân,41909.0
thanh hóa,quan hóa,nam xuân,41910.0
thanh hóa,quan hóa,nam động,41911.0
thanh hóa,quan hóa,thiên phủ,41912.0
thanh hóa,quan hóa,hiền kiệt,41913.0
thanh hóa,quan hóa,hiền chung,41914.0
thanh hóa,quan hóa,nam tiến,41915.0
thanh hóa,quan hóa,thanh xuân,41916.0
thanh hóa,quan hóa,phú xuân,41917.0
thanh hóa,quan hóa,phú lệ,41918.0
thanh hóa,quan hóa,phú sơn,41919.0
thanh hóa,quan hóa,phú thanh,41920.0
thanh hóa,quan hóa,trung thành,41921.0
thanh hóa,quan hóa,thành sơn,41922.0
thanh hóa,quan hóa,trung sơn,41923.0
thanh hóa,quan sơn,trung thương,42007.0
thanh hóa,quan sơn,trung tiến,42008.0
thanh hóa,quan sơn,trung hạ,42009.0
thanh hóa,quan sơn,trung xuân,42010.0
thanh hóa,quan sơn,sơn lư,42011.0
thanh hóa,quan sơn,tam lư,42012.0
thanh hóa,quan sơn,sơn hà,42013.0
thanh hóa,quan sơn,tam thanh,42014.0
thanh hóa,quan sơn,sơn điện,42015.0
thanh hóa,quan sơn,mường mìn,42016.0
thanh hóa,quan sơn,na mèo,42017.0
thanh hóa,quan sơn,sơn thủy,42018.0
thanh hóa,mường lát,trung lý,42107.0
thanh hóa,mường lát,mường lý,42108.0
thanh hóa,mường lát,tam chung,42109.0
thanh hóa,mường lát,tén tằn,42110.0
thanh hóa,mường lát,nhi sơn,42111.0
thanh hóa,mường lát,nhi,42112.0
thanh hóa,mường lát,quang chiểu,42113.0
thanh hóa,mường lát,mường chanh,42114.0
thanh hóa,thường xuân,xuân dương,42207.0
thanh hóa,thường xuân,ngọc phụng,42208.0
thanh hóa,thường xuân,xuân cẩm,42209.0
thanh hóa,thường xuân,lương sơn,42210.0
thanh hóa,thường xuân,yên nhân,42211.0
thanh hóa,thường xuân,bát mọt,42212.0
thanh hóa,thường xuân,vạn xuân,42213.0
thanh hóa,thường xuân,thọ thanh,42214.0
thanh hóa,thường xuân,xuân cao,42215.0
thanh hóa,thường xuân,xuân lẹ,42216.0
thanh hóa,thường xuân,xuân chinh,42217.0
thanh hóa,thường xuân,xuân lộc,42218.0
thanh hóa,thường xuân,luận khê,42219.0
thanh hóa,thường xuân,luận thành,42220.0
thanh hóa,thường xuân,tân thành,42221.0
thanh hóa,thường xuân,xuân thắng,42222.0
thanh hóa,nông cống,vạn thiện,42307.0
thanh hóa,nông cống,trường minh,42308.0
thanh hóa,nông cống,trường trung,42309.0
thanh hóa,nông cống,minh khôi,42310.0
thanh hóa,nông cống,minh nghĩa,42311.0
thanh hóa,nông cống,vạn hòa,42312.0
thanh hóa,nông cống,tế lơi,42313.0
thanh hóa,nông cống,tế nông,42314.0
thanh hóa,nông cống,tế tân,42315.0
thanh hóa,nông cống,trung ý,42316.0
thanh hóa,nông cống,hoàng giang,42317.0
thanh hóa,nông cống,hoàng sơn,42318.0
thanh hóa,nông cống,tân phúc,42319.0
thanh hóa,nông cống,tân thọ,42320.0
thanh hóa,nông cống,tân khang,42321.0
thanh hóa,nông cống,trung thành,42322.0
thanh hóa,nông cống,tế thắng,42323.0
thanh hóa,nông cống,trung chính,42324.0
thanh hóa,nông cống,vạn thắng,42325.0
thanh hóa,nông cống,thăng long,42326.0
thanh hóa,nông cống,thăng thọ,42327.0
thanh hóa,nông cống,thăng bình,42328.0
thanh hóa,nông cống,trường sơn,42329.0
thanh hóa,nông cống,trường giang,42330.0
thanh hóa,nông cống,tương văn,42331.0
thanh hóa,nông cống,tương lĩnh,42332.0
thanh hóa,nông cống,tương sơn,42333.0
thanh hóa,nông cống,công liêm,42334.0
thanh hóa,nông cống,công chính,42335.0
thanh hóa,nông cống,công bình,42336.0
thanh hóa,nông cống,yên mỹ,42337.0
thanh hóa,như thanh,phú nhuận,42407.0
thanh hóa,như thanh,mậu lâm,42408.0
thanh hóa,như thanh,phương nghi,42409.0
thanh hóa,như thanh,xuân du,42410.0
thanh hóa,như thanh,cán khê,42411.0
thanh hóa,như thanh,xuân thọ,42412.0
thanh hóa,như thanh,xuân khang,42413.0
thanh hóa,như thanh,hải long,42414.0
thanh hóa,như thanh,hải vân,42415.0
thanh hóa,như thanh,xuân thái,42416.0
thanh hóa,như thanh,xuân phúc,42417.0
thanh hóa,như thanh,yên thọ,42418.0
thanh hóa,như thanh,yên lạc,42419.0
thanh hóa,như thanh,phúc đường,42420.0
thanh hóa,như thanh,thanh tân,42421.0
thanh hóa,như thanh,thanh kỳ,42422.0
thanh hóa,như xuân,tân bình,42507.0
thanh hóa,như xuân,yên lễ,42508.0
thanh hóa,như xuân,thương ninh,42509.0
thanh hóa,như xuân,cát tân,42510.0
thanh hóa,như xuân,hóa quỳ,42511.0
thanh hóa,như xuân,cát vân,42512.0
thanh hóa,như xuân,thanh xuân,42513.0
thanh hóa,như xuân,thanh sơn,42514.0
thanh hóa,như xuân,thanh quân,42515.0
thanh hóa,như xuân,thanh phong,42516.0
thanh hóa,như xuân,thanh lâm,42517.0
thanh hóa,như xuân,thanh hòa,42518.0
thanh hóa,như xuân,xuân quỳ,42519.0
thanh hóa,như xuân,bình lương,42520.0
thanh hóa,như xuân,xuân hòa,42521.0
thanh hóa,như xuân,xuân bình,42522.0
thanh hóa,như xuân,bãi trành,42523.0
thanh hóa,quảng xương,quảng đức,42607.0
thanh hóa,quảng xương,quảng giao,42608.0
thanh hóa,quảng xương,quảng định,42609.0
thanh hóa,quảng xương,quảng tân,42610.0
thanh hóa,quảng xương,quảng trạch,42611.0
thanh hóa,quảng xương,quảng phong,42612.0
thanh hóa,quảng xương,quảng hòa,42613.0
thanh hóa,quảng xương,quảng yên,42614.0
thanh hóa,quảng xương,quảng long,42615.0
thanh hóa,quảng xương,quảng hơp,42616.0
thanh hóa,quảng xương,quảng ninh,42617.0
thanh hóa,quảng xương,quảng nhân,42618.0
thanh hóa,quảng xương,quảng hải,42619.0
thanh hóa,quảng xương,quảng lưu,42620.0
thanh hóa,quảng xương,quảng bình,42621.0
thanh hóa,quảng xương,quảng văn,42622.0
thanh hóa,quảng xương,quảng ngọc,42623.0
thanh hóa,quảng xương,quảng phúc,42624.0
thanh hóa,quảng xương,quảng vọng,42625.0
thanh hóa,quảng xương,quảng trường,42626.0
thanh hóa,quảng xương,quảng lĩnh,42627.0
thanh hóa,quảng xương,quảng lộc,42628.0
thanh hóa,quảng xương,quảng thái,42629.0
thanh hóa,quảng xương,quảng lơi,42630.0
thanh hóa,quảng xương,quảng khê,42631.0
thanh hóa,quảng xương,quảng thạch,42632.0
thanh hóa,quảng xương,quảng chính,42633.0
thanh hóa,quảng xương,quảng trung,42634.0
thanh hóa,quảng xương,quảng nham,42635.0
thanh hóa,tĩnh gia,hải hòa,42707.0
thanh hóa,tĩnh gia,ninh hải,42708.0
thanh hóa,tĩnh gia,hải nhân,42709.0
thanh hóa,tĩnh gia,định hải,42710.0
thanh hóa,tĩnh gia,hải lĩnh,42711.0
thanh hóa,tĩnh gia,tân dân,42712.0
thanh hóa,tĩnh gia,hải an,42713.0
thanh hóa,tĩnh gia,triêu dương,42714.0
thanh hóa,tĩnh gia,hải ninh,42715.0
thanh hóa,tĩnh gia,hải châu,42716.0
thanh hóa,tĩnh gia,thanh thủy,42717.0
thanh hóa,tĩnh gia,thanh sơn,42718.0
thanh hóa,tĩnh gia,ngọc lĩnh,42719.0
thanh hóa,tĩnh gia,anh sơn,42720.0
thanh hóa,tĩnh gia,hùng sơn,42721.0
thanh hóa,tĩnh gia,các sơn,42722.0
thanh hóa,tĩnh gia,phú sơn,42723.0
thanh hóa,tĩnh gia,nguyên bình,42724.0
thanh hóa,tĩnh gia,bình minh,42725.0
thanh hóa,tĩnh gia,hải thanh,42726.0
thanh hóa,tĩnh gia,hải bình,42727.0
thanh hóa,tĩnh gia,xuân lâm,42728.0
thanh hóa,tĩnh gia,phú lâm,42729.0
thanh hóa,tĩnh gia,trúc lâm,42730.0
thanh hóa,tĩnh gia,tùng lâm,42731.0
thanh hóa,tĩnh gia,tân trường,42732.0
thanh hóa,tĩnh gia,mai lâm,42733.0
thanh hóa,tĩnh gia,tĩnh hải,42734.0
thanh hóa,tĩnh gia,hải yến,42735.0
thanh hóa,tĩnh gia,trường lâm,42736.0
thanh hóa,tĩnh gia,hải thương,42737.0
thanh hóa,tĩnh gia,hải hà,42738.0
thanh hóa,tĩnh gia,nghi sơn,42739.0
thừa thiên - huế,huế,xuân phú,49106.0
thừa thiên - huế,huế,vĩ dạ,49107.0
thừa thiên - huế,huế,phú cát,49108.0
thừa thiên - huế,huế,phú hiệp,49109.0
thừa thiên - huế,huế,phú hậu,49110.0
thừa thiên - huế,huế,phú bình,49111.0
thừa thiên - huế,huế,thuận lộc,49112.0
thừa thiên - huế,huế,hương sơ,49113.0
thừa thiên - huế,huế,an hòa,49114.0
thừa thiên - huế,huế,tây lộc,49115.0
thừa thiên - huế,huế,thuận thành,49116.0
thừa thiên - huế,huế,phú hòa,49117.0
thừa thiên - huế,huế,phú hội,49118.0
thừa thiên - huế,huế,phú nhuận,49119.0
thừa thiên - huế,huế,vĩnh ninh,49120.0
thừa thiên - huế,huế,thuận hòa,49121.0
thừa thiên - huế,huế,kim long,49122.0
thừa thiên - huế,huế,hương long,49123.0
thừa thiên - huế,huế,đúc,49124.0
thừa thiên - huế,huế,phú thuận,49125.0
thừa thiên - huế,huế,phước vĩnh,49126.0
thừa thiên - huế,huế,an tây,49127.0
thừa thiên - huế,huế,an đông,49128.0
thừa thiên - huế,huế,an cựu,49129.0
thừa thiên - huế,huế,trường an,49130.0
thừa thiên - huế,huế,thủy xuân,49131.0
thừa thiên - huế,huế,thủy biều,49132.0
thừa thiên - huế,quảng điền,quảng phước,49207.0
thừa thiên - huế,quảng điền,quảng công,49208.0
thừa thiên - huế,quảng điền,quảng ngạn,49209.0
thừa thiên - huế,quảng điền,quảng thái,49210.0
thừa thiên - huế,quảng điền,quảng lợi,49211.0
thừa thiên - huế,quảng điền,quảng vinh,49212.0
thừa thiên - huế,quảng điền,quảng phú,49213.0
thừa thiên - huế,quảng điền,quảng thọ,49214.0
thừa thiên - huế,quảng điền,quảng an,49215.0
thừa thiên - huế,quảng điền,quảng thành,49216.0
thừa thiên - huế,phong điền,phong hiền,49307.0
thừa thiên - huế,phong điền,phong chương,49308.0
thừa thiên - huế,phong điền,điền lộc,49309.0
thừa thiên - huế,phong điền,điền hòa,49310.0
thừa thiên - huế,phong điền,điền hải,49311.0
thừa thiên - huế,phong điền,phong hải,49312.0
thừa thiên - huế,phong điền,điền môn,49313.0
thừa thiên - huế,phong điền,điền hương,49314.0
thừa thiên - huế,phong điền,phong bình,49315.0
thừa thiên - huế,phong điền,phong hòa,49316.0
thừa thiên - huế,phong điền,phong thu,49317.0
thừa thiên - huế,phong điền,phong mỹ,49318.0
thừa thiên - huế,phong điền,phong an,49319.0
thừa thiên - huế,phong điền,phong sơn,49320.0
thừa thiên - huế,phong điền,phong xuân,49321.0
thừa thiên - huế,hương trà,tứ hạ,49406.0
thừa thiên - huế,hương trà,hương toàn,49407.0
thừa thiên - huế,hương trà,hương vinh,49408.0
thừa thiên - huế,hương trà,hương phong,49409.0
thừa thiên - huế,hương trà,hải dương,49410.0
thừa thiên - huế,hương trà,hương văn,49411.0
thừa thiên - huế,hương trà,hương xuân,49412.0
thừa thiên - huế,hương trà,hương chữ,49413.0
thừa thiên - huế,hương trà,hương an,49414.0
thừa thiên - huế,hương trà,hương hồ,49415.0
thừa thiên - huế,hương trà,hương bình,49416.0
thừa thiên - huế,hương trà,hương vân,49417.0
thừa thiên - huế,hương trà,bình điền,49418.0
thừa thiên - huế,hương trà,hồng tiến,49419.0
thừa thiên - huế,hương trà,hương thọ,49420.0
thừa thiên - huế,hương trà,bình thành,49421.0
thừa thiên - huế,a lưới,hồng hạ,49507.0
thừa thiên - huế,a lưới,hồng kim,49508.0
thừa thiên - huế,a lưới,hồng vân,49509.0
thừa thiên - huế,a lưới,hồng thủy,49510.0
thừa thiên - huế,a lưới,hồng trung,49511.0
thừa thiên - huế,a lưới,bắc sơn,49512.0
thừa thiên - huế,a lưới,hồng bắc,49513.0
thừa thiên - huế,a lưới,hồng quảng,49514.0
thừa thiên - huế,a lưới,a ngo,49515.0
thừa thiên - huế,a lưới,sơn thủy,49516.0
thừa thiên - huế,a lưới,nhâm,49517.0
thừa thiên - huế,a lưới,phú vinh,49518.0
thừa thiên - huế,a lưới,hồng thượng,49519.0
thừa thiên - huế,a lưới,hồng thái,49520.0
thừa thiên - huế,a lưới,hương phong,49521.0
thừa thiên - huế,a lưới,hương nguyên,49522.0
thừa thiên - huế,a lưới,hương lâm,49523.0
thừa thiên - huế,a lưới,đông sơn,49524.0
thừa thiên - huế,a lưới,a đớt,49525.0
thừa thiên - huế,a lưới,a roằng,49526.0
thừa thiên - huế,hương thủy,thủy châu,49606.0
thừa thiên - huế,hương thủy,thủy thanh,49607.0
thừa thiên - huế,hương thủy,thủy vân,49608.0
thừa thiên - huế,hương thủy,thủy dương,49609.0
thừa thiên - huế,hương thủy,thủy bằng,49610.0
thừa thiên - huế,hương thủy,thủy phương,49611.0
thừa thiên - huế,hương thủy,phú bài,49612.0
thừa thiên - huế,hương thủy,thủy lương,49613.0
thừa thiên - huế,hương thủy,thủy tân,49614.0
thừa thiên - huế,hương thủy,thủy phù,49615.0
thừa thiên - huế,hương thủy,phú sơn,49616.0
thừa thiên - huế,hương thủy,dương hòa,49617.0
thừa thiên - huế,nam đông,hương lộc,49707.0
thừa thiên - huế,nam đông,hương phú,49708.0
thừa thiên - huế,nam đông,hương sơn,49709.0
thừa thiên - huế,nam đông,hương hòa,49710.0
thừa thiên - huế,nam đông,hương giang,49711.0
thừa thiên - huế,nam đông,hương hữu,49712.0
thừa thiên - huế,nam đông,thượng quảng,49713.0
thừa thiên - huế,nam đông,thượng lộ,49714.0
thừa thiên - huế,nam đông,thượng long,49715.0
thừa thiên - huế,nam đông,thượng nhật,49716.0
thừa thiên - huế,phú lộc,lộc bình,49807.0
thừa thiên - huế,phú lộc,lộc vĩnh,49808.0
thừa thiên - huế,phú lộc,vinh hải,49809.0
thừa thiên - huế,phú lộc,vinh mỹ,49810.0
thừa thiên - huế,phú lộc,vinh hưng,49811.0
thừa thiên - huế,phú lộc,vinh giang,49812.0
thừa thiên - huế,phú lộc,vinh hiền,49813.0
thừa thiên - huế,phú lộc,lộc an,49814.0
thừa thiên - huế,phú lộc,lộc sơn,49815.0
thừa thiên - huế,phú lộc,lộc bổn,49816.0
thừa thiên - huế,phú lộc,xuân lộc,49817.0
thừa thiên - huế,phú lộc,lộc hòa,49818.0
thừa thiên - huế,phú lộc,lộc điền,49819.0
thừa thiên - huế,phú lộc,lộc tiến,49820.0
thừa thiên - huế,phú lộc,lộc trì,49821.0
thừa thiên - huế,phú lộc,lộc thủy,49822.0
thừa thiên - huế,phú vang,phú xuân,49907.0
thừa thiên - huế,phú vang,phú lương,49908.0
thừa thiên - huế,phú vang,vinh thái,49909.0
thừa thiên - huế,phú vang,vinh hà,49910.0
thừa thiên - huế,phú vang,vinh phú,49911.0
thừa thiên - huế,phú vang,vinh an,49912.0
thừa thiên - huế,phú vang,vinh thanh,49913.0
thừa thiên - huế,phú vang,vinh xuân,49914.0
thừa thiên - huế,phú vang,phú diên,49915.0
thừa thiên - huế,phú vang,phú hải,49916.0
