province,province_code,district,district_code,ward,ward_code
hải phòng,4000,an dương,4400,bắc sơn,4408
hải phòng,4000,an dương,4400,tân tiến,4409
hải phòng,4000,an dương,4400,an hưng,4410
hải phòng,4000,an dương,4400,an hồng,4411
hải phòng,4000,an dương,4400,đại bản,4412
hải phòng,4000,an dương,4400,lê thiện,4413
hải phòng,4000,an dương,4400,an hòa,4414
hải phòng,4000,an dương,4400,hồng phong,4415
hải phòng,4000,an dương,4400,lê lợi,4416
hải phòng,4000,an dương,4400,quốc tuấn,4417
hải phòng,4000,an dương,4400,đặng cương,4418
hải phòng,4000,an dương,4400,hồng thái,4419
hải phòng,4000,an dương,4400,đồng thái,4420
hải phòng,4000,an dương,4400,an đồng,4421
hải phòng,4000,an lão,4500,an lão,4506
hải phòng,4000,an lão,4500,an tiến,4507
hải phòng,4000,an lão,4500,trường thành,4508
hải phòng,4000,an lão,4500,trường thọ,4509
hải phòng,4000,an lão,4500,bát trang,4510
hải phòng,4000,an lão,4500,quang hưng,4511
hải phòng,4000,an lão,4500,quang trung,4512
hải phòng,4000,an lão,4500,quốc tuấn,4513
hải phòng,4000,an lão,4500,tân viên,4514
hải phòng,4000,an lão,4500,chiến thắng,4515
hải phòng,4000,an lão,4500,an thọ,4516
hải phòng,4000,an lão,4500,an thái,4517
hải phòng,4000,an lão,4500,mỹ đức,4518
hải phòng,4000,an lão,4500,thái sơn,4519
hải phòng,4000,an lão,4500,tân dân,4520
hải phòng,4000,an lão,4500,trường sơn,4521
hải phòng,4000,an lão,4500,an thắng,4522
hải phòng,4000,kiến an,4600,trần thành ngọ,4606
hải phòng,4000,kiến an,4600,ngọc sơn,4607
hải phòng,4000,kiến an,4600,tràng minh,4608
hải phòng,4000,kiến an,4600,phù liễn,4609
hải phòng,4000,kiến an,4600,văn đẩu,4610
hải phòng,4000,kiến an,4600,đồng hòa,4611
hải phòng,4000,kiến an,4600,lãm hà,4612
hải phòng,4000,kiến an,4600,quán trữ,4613
hải phòng,4000,kiến an,4600,bắc sơn,4614
hải phòng,4000,kiến an,4600,nam sơn,4615
hải phòng,4000,lê chân,4700,trại cau,4706
hải phòng,4000,lê chân,4700,an biên,4707
hải phòng,4000,lê chân,4700,cát dài,4708
hải phòng,4000,lê chân,4700,hồ nam,4709
hải phòng,4000,lê chân,4700,trần nguyên hãn,4710
hải phòng,4000,lê chân,4700,an dương,4711
hải phòng,4000,lê chân,4700,lam sơn,4712
hải phòng,4000,lê chân,4700,niệm nghĩa,4713
hải phòng,4000,lê chân,4700,nghĩa xá,4714
hải phòng,4000,lê chân,4700,vĩnh niệm,4715
hải phòng,4000,lê chân,4700,dư hàng kênh,4716
hải phòng,4000,lê chân,4700,kênh dương,4717
hải phòng,4000,lê chân,4700,đông hải,4718
hải phòng,4000,lê chân,4700,hàng kênh,4719
hải phòng,4000,lê chân,4700,dư hàng,4720
hải phòng,4000,hải an,4800,đằng lâm,4806
hải phòng,4000,hải an,4800,cát bi,4807
hải phòng,4000,hải an,4800,thành tô,4808
hải phòng,4000,hải an,4800,tràng cát,4809
hải phòng,4000,hải an,4800,nam hải,4810
hải phòng,4000,hải an,4800,đông hải 2,4811
hải phòng,4000,hải an,4800,đông hải 1,4812
hải phòng,4000,hải an,4800,đằng hải,4813
hải phòng,4000,dương kinh,4900,anh dũng,4906
hải phòng,4000,dương kinh,4900,hưng đạo,4907
hải phòng,4000,dương kinh,4900,đa phúc,4908
hải phòng,4000,dương kinh,4900,hải thành,4909
hải phòng,4000,dương kinh,4900,hòa nghĩa,4910
hải phòng,4000,dương kinh,4900,tân thành,4911
hải phòng,4000,đồ sơn,5000,ngọc xuyên,5006
hải phòng,4000,đồ sơn,5000,hợp đức,5007
hải phòng,4000,đồ sơn,5000,minh đức,5008
hải phòng,4000,đồ sơn,5000,bàng la,5009
hải phòng,4000,đồ sơn,5000,vạn hương,5010
hải phòng,4000,đồ sơn,5000,vạn sơn,5011
hải phòng,4000,đồ sơn,5000,ngọc hải,5012
hải phòng,4000,kiến thụy,5100,núi đối,5106
hải phòng,4000,kiến thụy,5100,minh tân,5107
hải phòng,4000,kiến thụy,5100,đại đồng,5108
hải phòng,4000,kiến thụy,5100,đông phương,5109
hải phòng,4000,kiến thụy,5100,hữu bằng,5110
hải phòng,4000,kiến thụy,5100,thuận thiên,5111
hải phòng,4000,kiến thụy,5100,du lễ,5112
hải phòng,4000,kiến thụy,5100,ngũ phúc,5113
hải phòng,4000,kiến thụy,5100,kiến quốc,5114
hải phòng,4000,kiến thụy,5100,thụy hương,5115
hải phòng,4000,kiến thụy,5100,thanh sơn,5116
hải phòng,4000,kiến thụy,5100,đại hà,5117
hải phòng,4000,kiến thụy,5100,tân trào,5118
hải phòng,4000,kiến thụy,5100,đoàn xá,5119
hải phòng,4000,kiến thụy,5100,đại hợp,5120
hải phòng,4000,kiến thụy,5100,tú sơn,5121
hải phòng,4000,kiến thụy,5100,tân phong,5122
hải phòng,4000,kiến thụy,5100,ngũ đoan,5123
hải phòng,4000,tiên lãng,5200,tiên lãng,5206
hải phòng,4000,tiên lãng,5200,quyết tiến,5207
hải phòng,4000,tiên lãng,5200,tự cường,5208
hải phòng,4000,tiên lãng,5200,đại thắng,5209
hải phòng,4000,tiên lãng,5200,tiên cường,5210
hải phòng,4000,tiên lãng,5200,tiên tiến,5211
hải phòng,4000,tiên lãng,5200,khởi nghĩa,5212
hải phòng,4000,tiên lãng,5200,tiên thanh,5213
hải phòng,4000,tiên lãng,5200,cấp tiến,5214
hải phòng,4000,tiên lãng,5200,kiến thiết,5215
hải phòng,4000,tiên lãng,5200,đoàn lập,5216
hải phòng,4000,tiên lãng,5200,bạch đằng,5217
hải phòng,4000,tiên lãng,5200,tiên minh,5218
hải phòng,4000,tiên lãng,5200,nam hưng,5219
hải phòng,4000,tiên lãng,5200,tây hưng,5220
hải phòng,4000,tiên lãng,5200,đông hưng,5221
hải phòng,4000,tiên lãng,5200,tiên hưng,5222
hải phòng,4000,tiên lãng,5200,vinh quang,5223
hải phòng,4000,tiên lãng,5200,hùng thắng,5224
hải phòng,4000,tiên lãng,5200,bắc hưng,5225
hải phòng,4000,tiên lãng,5200,tiên thắng,5226
hải phòng,4000,tiên lãng,5200,toàn thắng,5227
hải phòng,4000,tiên lãng,5200,quang phục,5228
hải phòng,4000,vĩnh bảo,5300,vĩnh bảo,5306
hải phòng,4000,vĩnh bảo,5300,tân liên,5307
hải phòng,4000,vĩnh bảo,5300,việt tiến,5308
hải phòng,4000,vĩnh bảo,5300,vĩnh an,5309
hải phòng,4000,vĩnh bảo,5300,giang biên,5310
hải phòng,4000,vĩnh bảo,5300,dũng tiến,5311
hải phòng,4000,vĩnh bảo,5300,trung lập,5312
hải phòng,4000,vĩnh bảo,5300,thắng thủy,5313
hải phòng,4000,vĩnh bảo,5300,vĩnh long,5314
hải phòng,4000,vĩnh bảo,5300,hiệp hòa,5315
hải phòng,4000,vĩnh bảo,5300,hùng tiến,5316
hải phòng,4000,vĩnh bảo,5300,tân hưng,5317
hải phòng,4000,vĩnh bảo,5300,an hòa,5318
hải phòng,4000,vĩnh bảo,5300,hưng nhân,5319
hải phòng,4000,vĩnh bảo,5300,đồng minh,5320
hải phòng,4000,vĩnh bảo,5300,tiền phong,5321
hải phòng,4000,vĩnh bảo,5300,vĩnh phong,5322
hải phòng,4000,vĩnh bảo,5300,cộng hiền,5323
hải phòng,4000,vĩnh bảo,5300,thanh lương,5324
hải phòng,4000,vĩnh bảo,5300,liên am,5325
hải phòng,4000,vĩnh bảo,5300,cao minh,5326
hải phòng,4000,vĩnh bảo,5300,tam cường,5327
hải phòng,4000,vĩnh bảo,5300,cổ am,5328
hải phòng,4000,vĩnh bảo,5300,vĩnh tiến,5329
hải phòng,4000,vĩnh bảo,5300,trấn dương,5330
hải phòng,4000,vĩnh bảo,5300,hòa bình,5331
hải phòng,4000,vĩnh bảo,5300,lý học,5332
hải phòng,4000,vĩnh bảo,5300,vinh quang,5333
hải phòng,4000,vĩnh bảo,5300,nhân hòa,5334
hải phòng,4000,vĩnh bảo,5300,tam đa,5335
hải phòng,4000,cát hải,5400,cát bà,5406
hải phòng,4000,cát hải,5400,việt hải,5407
hải phòng,4000,cát hải,5400,gia luận,5408
hải phòng,4000,cát hải,5400,phù long,5409
hải phòng,4000,cát hải,5400,đồng bài,5410
hải phòng,4000,cát hải,5400,nghĩa lộ,5411
hải phòng,4000,cát hải,5400,hoàng châu,5412
hải phòng,4000,cát hải,5400,văn phong,5413
hải phòng,4000,cát hải,5400,cát hải,5414
hải phòng,4000,cát hải,5400,hiền hào,5415
hải phòng,4000,cát hải,5400,xuân đám,5416
hải phòng,4000,cát hải,5400,trân châu,5417
hải phòng,4000,bạch long vỹ,5500,bạch long vỹ,5500
thái bình,6000,thái bình,6100,trần hưng đạo,6106
thái bình,6000,thái bình,6100,đề thám,6107
thái bình,6000,thái bình,6100,bồ xuyên,6108
thái bình,6000,thái bình,6100,lê hồng phong,6109
thái bình,6000,thái bình,6100,hoàng diệu,6110
thái bình,6000,thái bình,6100,đông mỹ,6111
thái bình,6000,thái bình,6100,đông thọ,6112
thái bình,6000,thái bình,6100,đông hòa,6113
thái bình,6000,thái bình,6100,tiền phong,6114
thái bình,6000,thái bình,6100,tân bình,6115
thái bình,6000,thái bình,6100,phú xuân,6116
thái bình,6000,thái bình,6100,phú khánh,6117
thái bình,6000,thái bình,6100,kỳ bá,6118
thái bình,6000,thái bình,6100,vũ phúc,6119
thái bình,6000,thái bình,6100,vũ chính,6120
thái bình,6000,thái bình,6100,quang trung,6121
thái bình,6000,thái bình,6100,trần lãm,6122
thái bình,6000,thái bình,6100,vũ lạc,6123
thái bình,6000,thái bình,6100,vũ đông,6124
thái bình,6000,kiến xương,6200,thanh nê,6206
thái bình,6000,kiến xương,6200,an bồi,6207
thái bình,6000,kiến xương,6200,bình minh,6208
thái bình,6000,kiến xương,6200,hòa bình,6209
thái bình,6000,kiến xương,6200,đình phùng,6210
thái bình,6000,kiến xương,6200,nam cao,6211
thái bình,6000,kiến xương,6200,thượng hiền,6212
thái bình,6000,kiến xương,6200,lê lơi,6213
thái bình,6000,kiến xương,6200,quyết tiến,6214
thái bình,6000,kiến xương,6200,hồng thái,6215
thái bình,6000,kiến xương,6200,trà giang,6216
thái bình,6000,kiến xương,6200,quốc tuấn,6217
thái bình,6000,kiến xương,6200,an bình,6218
thái bình,6000,kiến xương,6200,vũ tây,6219
thái bình,6000,kiến xương,6200,vũ sơn,6220
thái bình,6000,kiến xương,6200,vũ lê,6221
thái bình,6000,kiến xương,6200,bình nguyên,6222
thái bình,6000,kiến xương,6200,thanh tân,6223
thái bình,6000,kiến xương,6200,quang lịch,6224
thái bình,6000,kiến xương,6200,vũ an,6225
thái bình,6000,kiến xương,6200,vũ ninh,6226
thái bình,6000,kiến xương,6200,vũ quý,6227
thái bình,6000,kiến xương,6200,vũ trung,6228
thái bình,6000,kiến xương,6200,vũ thắng,6229
thái bình,6000,kiến xương,6200,vũ hòa,6230
thái bình,6000,kiến xương,6200,quang bình,6231
thái bình,6000,kiến xương,6200,vũ công,6232
thái bình,6000,kiến xương,6200,vũ bình,6233
thái bình,6000,kiến xương,6200,minh tân,6234
thái bình,6000,kiến xương,6200,bình thanh,6235
thái bình,6000,kiến xương,6200,hồng tiến,6236
thái bình,6000,kiến xương,6200,bình định,6237
thái bình,6000,kiến xương,6200,nam bình,6238
thái bình,6000,kiến xương,6200,quang hưng,6239
thái bình,6000,kiến xương,6200,quang trung,6240
thái bình,6000,kiến xương,6200,minh hưng,6241
thái bình,6000,kiến xương,6200,quang minh,6242
thái bình,6000,tiền hải,6300,tiền hải,6306
thái bình,6000,tiền hải,6300,tây sơn,6307
thái bình,6000,tiền hải,6300,đông cơ,6308
thái bình,6000,tiền hải,6300,đông minh,6309
thái bình,6000,tiền hải,6300,đông hoàng,6310
thái bình,6000,tiền hải,6300,đông long,6311
thái bình,6000,tiền hải,6300,đông hải,6312
thái bình,6000,tiền hải,6300,đông trà,6313
thái bình,6000,tiền hải,6300,đông xuyên,6314
thái bình,6000,tiền hải,6300,đông quý,6315
thái bình,6000,tiền hải,6300,đông trung,6316
thái bình,6000,tiền hải,6300,đông phong,6317
thái bình,6000,tiền hải,6300,tây ninh,6318
thái bình,6000,tiền hải,6300,tây lương,6319
thái bình,6000,tiền hải,6300,vũ lăng,6320
thái bình,6000,tiền hải,6300,tây an,6321
thái bình,6000,tiền hải,6300,an ninh,6322
thái bình,6000,tiền hải,6300,tây giang,6323
thái bình,6000,tiền hải,6300,phương công,6324
thái bình,6000,tiền hải,6300,tây phong,6325
thái bình,6000,tiền hải,6300,vân trường,6326
thái bình,6000,tiền hải,6300,bắc hải,6327
thái bình,6000,tiền hải,6300,nam hải,6328
thái bình,6000,tiền hải,6300,nam hà,6329
thái bình,6000,tiền hải,6300,nam chính,6330
thái bình,6000,tiền hải,6300,nam hồng,6331
thái bình,6000,tiền hải,6300,nam trung,6332
thái bình,6000,tiền hải,6300,nam hưng,6333
thái bình,6000,tiền hải,6300,nam phú,6334
thái bình,6000,tiền hải,6300,nam thịnh,6335
thái bình,6000,tiền hải,6300,nam thắng,6336
thái bình,6000,tiền hải,6300,nam thanh,6337
thái bình,6000,tiền hải,6300,nam cường,6338
thái bình,6000,tiền hải,6300,tây tiến,6339
thái bình,6000,tiền hải,6300,đông lâm,6340
thái bình,6000,thái thụy,6400,diêm điền,6406
thái bình,6000,thái thụy,6400,thụy lương,6407
thái bình,6000,thái thụy,6400,thụy hải,6408
thái bình,6000,thái thụy,6400,thụy xuân,6409
thái bình,6000,thái thụy,6400,thụy an,6410
thái bình,6000,thái thụy,6400,thụy trường,6411
thái bình,6000,thái thụy,6400,thụy tân,6412
thái bình,6000,thái thụy,6400,thụy dũng,6413
thái bình,6000,thái thụy,6400,thụy hồng,6414
thái bình,6000,thái thụy,6400,hồng quỳnh,6415
thái bình,6000,thái thụy,6400,thụy quỳnh,6416
thái bình,6000,thái thụy,6400,thụy trình,6417
thái bình,6000,thái thụy,6400,thụy bình,6418
thái bình,6000,thái thụy,6400,thụy văn,6419
thái bình,6000,thái thụy,6400,thụy việt,6420
thái bình,6000,thái thụy,6400,thụy hưng,6421
thái bình,6000,thái thụy,6400,thụy ninh,6422
thái bình,6000,thái thụy,6400,thụy chính,6423
thái bình,6000,thái thụy,6400,thụy dân,6424
thái bình,6000,thái thụy,6400,thụy phúc,6425
thái bình,6000,thái thụy,6400,thụy dương,6426
thái bình,6000,thái thụy,6400,thụy sơn,6427
thái bình,6000,thái thụy,6400,thụy phong,6428
thái bình,6000,thái thụy,6400,thụy duyên,6429
thái bình,6000,thái thụy,6400,thụy thanh,6430
thái bình,6000,thái thụy,6400,thái giang,6431
thái bình,6000,thái thụy,6400,thái sơn,6432
thái bình,6000,thái thụy,6400,thái hà,6433
thái bình,6000,thái thụy,6400,thái phúc,6434
thái bình,6000,thái thụy,6400,thái dương,6435
thái bình,6000,thái thụy,6400,thái hồng,6436
thái bình,6000,thái thụy,6400,thái thuần,6437
thái bình,6000,thái thụy,6400,thái học,6438
thái bình,6000,thái thụy,6400,thái thịnh,6439
thái bình,6000,thái thụy,6400,thái thành,6440
thái bình,6000,thái thụy,6400,thái thọ,6441
thái bình,6000,thái thụy,6400,mỹ lộc,6442
thái bình,6000,thái thụy,6400,thái đô,6443
thái bình,6000,thái thụy,6400,thái hòa,6444
thái bình,6000,thái thụy,6400,thái an,6445
thái bình,6000,thái thụy,6400,thái xuyên,6446
thái bình,6000,thái thụy,6400,thái tân,6447
thái bình,6000,thái thụy,6400,thái hưng,6448
thái bình,6000,thái thụy,6400,thái nguyên,6449
thái bình,6000,thái thụy,6400,thái thủy,6450
thái bình,6000,thái thụy,6400,thụy liên,6451
thái bình,6000,thái thụy,6400,thụy hà,6452
thái bình,6000,thái thụy,6400,thái thượng,6453
thái bình,6000,quỳnh phụ,6600,quỳnh côi,6606
thái bình,6000,quỳnh phụ,6600,quỳnh hồng,6607
thái bình,6000,quỳnh phụ,6600,quỳnh minh,6608
thái bình,6000,quỳnh phụ,6600,an thái,6609
thái bình,6000,quỳnh phụ,6600,an khê,6610
thái bình,6000,quỳnh phụ,6600,an đồng,6611
thái bình,6000,quỳnh phụ,6600,an hiệp,6612
thái bình,6000,quỳnh phụ,6600,quỳnh thọ,6613
thái bình,6000,quỳnh phụ,6600,quỳnh hoa,6614
thái bình,6000,quỳnh phụ,6600,quỳnh giao,6615
thái bình,6000,quỳnh phụ,6600,quỳnh hoàng,6616
thái bình,6000,quỳnh phụ,6600,quỳnh lâm,6617
thái bình,6000,quỳnh phụ,6600,quỳnh ngọc,6618
thái bình,6000,quỳnh phụ,6600,quỳnh khê,6619
thái bình,6000,quỳnh phụ,6600,quỳnh sơn,6620
thái bình,6000,quỳnh phụ,6600,quỳnh châu,6621
thái bình,6000,quỳnh phụ,6600,quỳnh mỹ,6622
thái bình,6000,quỳnh phụ,6600,quỳnh nguyên,6623
thái bình,6000,quỳnh phụ,6600,quỳnh bảo,6624
thái bình,6000,quỳnh phụ,6600,quỳnh trang,6625
thái bình,6000,quỳnh phụ,6600,quỳnh hưng,6626
thái bình,6000,quỳnh phụ,6600,quỳnh hải,6627
thái bình,6000,quỳnh phụ,6600,quỳnh hội,6628
thái bình,6000,quỳnh phụ,6600,quỳnh xá,6629
thái bình,6000,quỳnh phụ,6600,an vinh,6630
thái bình,6000,quỳnh phụ,6600,đông hải,6631
thái bình,6000,quỳnh phụ,6600,an tràng,6632
thái bình,6000,quỳnh phụ,6600,đồng tiến,6633
thái bình,6000,quỳnh phụ,6600,an mỹ,6634
thái bình,6000,quỳnh phụ,6600,an dục,6635
thái bình,6000,quỳnh phụ,6600,an thanh,6636
thái bình,6000,quỳnh phụ,6600,an vũ,6637
thái bình,6000,quỳnh phụ,6600,an lễ,6638
thái bình,6000,quỳnh phụ,6600,an bài,6639
thái bình,6000,quỳnh phụ,6600,an qui,6640
thái bình,6000,quỳnh phụ,6600,an ấp,6641
thái bình,6000,quỳnh phụ,6600,an cầu,6642
thái bình,6000,quỳnh phụ,6600,an ninh,6643
thái bình,6000,hưng hà,6700,hưng hà,6706
thái bình,6000,hưng hà,6700,minh khai,6707
thái bình,6000,hưng hà,6700,hồng lĩnh,6708
thái bình,6000,hưng hà,6700,hòa bình,6709
thái bình,6000,hưng hà,6700,chi lăng,6710
thái bình,6000,hưng hà,6700,tây đô,6711
thái bình,6000,hưng hà,6700,thống nhất,6712
thái bình,6000,hưng hà,6700,đông đô,6713
thái bình,6000,hưng hà,6700,bắc sơn,6714
thái bình,6000,hưng hà,6700,văn cẩm,6715
thái bình,6000,hưng hà,6700,duyên hải,6716
